ID,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Churn
2629,37,Renew,0,0.3,4,221,126,58,10.23,6.8,Tidak
2630,141,Renew,1,1.81,1,322.4,92,97.1,14.16,6.7,Ya
2631,148,Renew,0,0,2,153.6,148,49,13.11,9.8,Tidak
2632,163,Renew,1,3.35,2,215.1,91,82.5,6.95,12.4,Tidak
2633,89,Renew,1,3.19,1,174.4,108,78.9,9.84,11.8,Tidak
2634,63,Renew,0,0.19,0,180.5,126,52.9,11.5,10.6,Tidak
2635,102,Renew,0,0,2,123.1,106,37,9.1,12.6,Tidak
2636,76,Renew,0,0.21,1,165.7,94,53.1,12.87,10,Tidak
2637,104,Renew,0,0,2,200.2,92,45,5.94,6,Tidak
2638,109,Renew,0,0,3,154.8,82,51,14.39,5.9,Tidak
2639,105,Renew,0,0.28,2,125.4,116,46.8,13.08,11.4,Tidak
2640,63,Renew,1,3.29,1,184.2,111,90.9,15.63,12.2,Tidak
2641,105,Renew,1,2.92,3,274.7,99,93.2,9.68,10.8,Tidak
2642,68,NotRenew,1,3.05,1,142,140,75.5,12.08,11.3,Tidak
2643,63,NotRenew,1,2.7,1,151.5,99,66,7.39,10,Tidak
2644,74,Renew,0,0,3,124.8,114,33,6.65,10.6,Tidak
2645,76,Renew,0,0.35,0,179.2,85,53.5,11.15,12.4,Tidak
2646,91,NotRenew,0,0,2,246.4,110,58,9.1,12.1,Ya
2647,101,Renew,0,0,5,232.7,114,56,9.32,11.5,Tidak
2648,116,Renew,0,0,0,288,120,71,12.79,13.4,Ya
2649,131,Renew,1,3.43,1,170.8,145,84.3,11.84,12.7,Tidak
2650,84,Renew,0,0,1,216.1,114,54,9.88,9.8,Tidak
2651,104,Renew,0,0,2,138.7,100,42,10.77,4.9,Tidak
2652,108,Renew,0,0.21,3,210.7,112,59.1,11.94,9.2,Tidak
2653,111,Renew,0,0.33,0,181.8,117,48.3,7.91,9.7,Tidak
2654,155,Renew,1,3.35,1,61.6,103,66.5,12.76,12.4,Tidak
2655,66,Renew,0,0,1,207.7,85,53,9.84,6.8,Tidak
2656,64,Renew,0,0.4,1,219.2,73,56,8.35,10,Tidak
2657,69,Renew,0,0.3,2,227,122,64,12.94,8.9,Tidak
2658,116,Renew,0,0,3,245.9,73,63,12.01,8.9,Tidak
2659,101,Renew,0,0,0,257.3,84,60,9.24,13.5,Tidak
2660,15,Renew,0,0,2,121.1,130,39,10.8,16.1,Tidak
2661,88,Renew,0,0.39,4,301.5,136,77.9,12.89,13.4,Ya
2662,197,Renew,0,0,0,233.9,96,59,10.95,9.5,Tidak
2663,50,NotRenew,0,0.34,2,99.6,108,47.4,15.44,13.7,Ya
2664,172,Renew,0,0,2,169.8,123,45,9.16,12.7,Tidak
2665,188,NotRenew,1,3.89,1,198.8,115,86.9,8.33,14.4,Ya
2666,85,NotRenew,0,0,3,116.2,86,40,11.49,10.1,Tidak
2667,103,NotRenew,0,0,1,255.9,128,56,7.05,12.1,Ya
2668,136,Renew,1,2.7,3,187.7,84,78,11.05,10,Tidak
2669,155,Renew,1,2.32,0,195.9,91,75.2,10.7,8.6,Tidak
2670,145,Renew,0,0,2,129.4,97,38,9.27,1.1,Tidak
2671,116,Renew,1,2.43,2,221,108,75.3,7.55,9,Tidak
2672,152,Renew,0,0,2,140.5,92,40,9.34,9.5,Tidak
2673,65,NotRenew,0,0.31,0,277.9,123,64.1,7.79,9.2,Ya
2674,180,Renew,0,0,3,224.9,105,60,12.5,6.7,Ya
2675,67,Renew,0,0,0,109.1,117,38,10.87,12.8,Tidak
2676,60,Renew,0,0,0,207.8,109,46,6.18,5.7,Tidak
2677,138,Renew,0,0,0,205.9,96,57,12.86,12.1,Tidak
2678,44,Renew,0,0.34,4,308.6,139,69.4,7.54,7.3,Ya
2679,25,Renew,0,0.33,2,242.6,69,63.3,10.45,14.4,Tidak
2680,145,Renew,0,0,1,229.6,82,51,6.91,3.3,Tidak
2681,122,Renew,1,2.08,2,166,62,69.8,11.7,7.7,Tidak
2682,121,Renew,0,0.21,0,144.8,126,44.1,10.03,13.3,Ya
2683,55,NotRenew,0,0,0,106.1,77,29,6.18,12.9,Tidak
2684,77,Renew,0,0,1,221.8,84,52,8.3,13.2,Tidak
2685,12,Renew,0,0,2,204.6,98,53,10.63,9.8,Tidak
2686,64,Renew,0,0.31,3,213.5,93,54.1,8.33,14.1,Tidak
2687,92,Renew,1,2.7,2,152,95,77,13.75,10,Tidak
2688,125,NotRenew,1,4.59,1,260.8,81,104.9,8.19,17,Ya
2689,160,Renew,0,0,1,166.4,117,56,15.85,10,Tidak
2690,79,Renew,0,0,0,177.9,83,45,8.37,15.2,Tidak
2691,36,Renew,0,0,3,235.1,97,57,9.84,7,Tidak
2692,102,Renew,0,0,2,186.8,92,47,8.69,9.7,Tidak
2693,138,NotRenew,0,0,1,268.4,81,61,8.72,11.6,Tidak
2694,164,Renew,0,0,3,192.1,95,54,12.49,7.3,Tidak
2695,125,Renew,0,0,0,240.7,82,64,13.47,10.1,Ya
2696,72,Renew,0,0.28,2,179.9,113,46.8,7.49,9.8,Tidak
2697,74,Renew,0,0,3,314.1,86,73,11.12,12.3,Ya
2698,134,Renew,1,3.21,0,162,82,88.1,16.24,11.9,Tidak
2699,145,Renew,0,0,1,175.8,89,54,13.72,12.4,Tidak
2700,136,Renew,0,0,0,109.4,91,37,10.38,11.6,Tidak
2701,209,Renew,0,0,3,255.1,124,63,11.53,8.5,Ya
2702,66,NotRenew,0,0.28,3,208.7,84,53.8,8.67,8.3,Tidak
2703,152,Renew,1,2.13,1,214.6,108,66.3,4.83,7.9,Tidak
2704,162,Renew,0,0,1,49.2,121,21,7.2,12.1,Tidak
2705,72,Renew,0,0.2,2,141.3,133,38,6.75,11.2,Tidak
2706,101,Renew,0,0.37,4,253.2,89,67.7,11.9,9.7,Tidak
2707,125,Renew,0,0,0,206,128,52,9.91,13.2,Tidak
2708,46,Renew,0,0,2,40.4,105,22,8.62,9,Tidak
2709,132,Renew,0,0,1,291.2,104,70,11.71,8.9,Ya
2710,193,Renew,1,3.16,0,71.2,58,54.6,6.24,11.7,Tidak
2711,63,Renew,0,0,0,261.8,69,66,12.25,14.7,Ya
2712,124,Renew,0,0,1,191.3,134,55,13.08,10,Tidak
2713,144,Renew,0,0,0,133.3,101,45,12.78,11.6,Tidak
2714,116,Renew,1,1.62,2,183.6,138,65.2,10.19,6,Tidak
2715,189,Renew,1,4.16,1,155.2,116,84.6,9.78,15.4,Tidak
2716,97,Renew,1,1.65,1,283.1,93,80.5,9.27,6.1,Tidak
2717,137,Renew,1,3.27,2,186.5,94,79.7,8.9,12.1,Tidak
2718,142,Renew,1,1.16,0,163.3,104,51.6,6.8,4.3,Tidak
2719,84,Renew,0,0,1,203.4,125,51,9.15,13.8,Tidak
2720,119,Renew,1,2.7,1,178.1,110,76,10.64,10,Tidak
2721,158,Renew,0,0,1,195.9,103,41,4.46,10.3,Tidak
2722,50,Renew,0,0.29,1,295.3,127,64.9,6.37,9.6,Tidak
2723,98,Renew,0,0.39,2,136.1,82,40.9,7.82,10.1,Tidak
2724,101,Renew,1,3.51,2,114.1,95,69.1,8.08,13,Tidak
2725,182,Renew,0,0,2,279.1,124,63,9.03,9.5,Ya
2726,51,Renew,0,0,0,169.3,111,41,6.98,12,Tidak
2727,117,Renew,0,0.26,2,214.4,94,51.6,6.9,9.9,Tidak
2728,92,NotRenew,0,0,0,255.8,125,56,7.14,11.7,Tidak
2729,86,Renew,0,0.3,2,148.2,71,53,14.26,6.2,Tidak
2730,122,Renew,0,0,2,119.3,93,40,11.2,8.7,Tidak
2731,156,Renew,1,4,1,192.3,137,90,10,14.8,Tidak
2732,127,Renew,0,0,0,245.2,91,61,10.86,13.9,Ya
2733,130,NotRenew,0,0,5,216.2,106,68,18.19,16.9,Ya
2734,158,Renew,0,0,2,172.4,114,52,12.83,0,Tidak
2735,145,NotRenew,1,3,1,175.3,107,73,7.67,11.1,Tidak
2736,90,NotRenew,1,3.59,0,169,104,80.9,9.44,13.3,Ya
2737,127,Renew,1,2.48,3,2.6,113,47.8,12.7,9.2,Tidak
2738,109,Renew,0,0,1,184.1,143,50,10.59,9.9,Tidak
2739,88,Renew,0,0.27,1,181.9,90,46.7,7.58,7.5,Tidak
2740,101,Renew,1,2.92,0,160.1,116,75.2,10.5,10.8,Tidak
2741,171,Renew,0,0.25,0,189.8,122,50.5,8.69,10.3,Tidak
2742,21,Renew,0,0,1,223.2,142,57,10.83,12.4,Tidak
2743,145,Renew,1,2.89,2,216,94,84.9,11.26,10.7,Tidak
2744,90,Renew,0,0.28,2,198.5,124,59.8,13.33,8,Tidak
2745,33,Renew,0,0.21,1,159.5,115,46.1,9.77,7.1,Tidak
2746,61,Renew,1,2.75,2,105,78,61.5,9.03,10.2,Ya
2747,107,Renew,0,0.32,3,204.5,108,52.2,8.12,13.4,Tidak
2748,147,Renew,0,0,0,274,92,67,11.59,6.2,Ya
2749,117,Renew,0,0,2,158.7,84,43,9.09,7.7,Tidak
2750,95,Renew,0,0,1,229.9,116,57,10.12,14.2,Tidak
2751,186,Renew,0,0,1,137.8,97,40,9.39,8.7,Tidak
2752,128,Renew,0,0,0,179.4,94,54,13.52,7.9,Tidak
2753,55,Renew,1,2.19,3,139.3,101,60.9,8.92,8.1,Tidak
2754,134,Renew,0,0,2,7.8,86,16,8.57,12.9,Tidak
2755,96,Renew,1,3.05,1,183.1,88,74.5,7.37,11.3,Tidak
2756,107,Renew,0,0.35,0,206.9,79,61.5,13.12,10.7,Tidak
2757,123,Renew,0,0,2,140,106,37,7.69,12.5,Tidak
2758,35,Renew,0,0,2,179.2,59,55,14.17,5.8,Tidak
2759,74,Renew,0,0,0,177.4,136,51,12.02,12,Tidak
2760,130,Renew,0,0.23,1,115.6,129,36.3,8.39,12.6,Tidak
2761,137,NotRenew,0,0,0,237.3,103,56,8.84,14.2,Ya
2762,88,Renew,0,0.31,1,181.5,116,50.1,9.35,10.5,Tidak
2763,80,Renew,0,0,3,51.5,90,23,8.2,9.5,Tidak
2764,116,Renew,1,2.21,3,155.7,104,65.1,9.27,8.2,Tidak
2765,123,Renew,1,4.02,2,245,88,105.2,13.25,14.9,Tidak
2766,120,Renew,0,0,1,131.7,99,37,8.16,10.7,Tidak
2767,146,NotRenew,0,0,1,111.1,126,46,15.67,10.5,Tidak
2768,106,Renew,1,2.21,3,88.5,100,65.1,16.24,8.2,Tidak
2769,121,Renew,1,3.24,1,116,85,65.4,7.51,12,Tidak
2770,137,Renew,0,0.23,1,155.5,81,40.3,6.66,9.1,Tidak
2771,84,Renew,1,1.54,2,106.5,65,53.4,11.29,5.7,Tidak
2772,67,Renew,1,3.56,1,175.2,68,82.6,9.96,13.2,Tidak
2773,161,Renew,0,0,4,154.7,84,42,8.89,5.9,Ya
2774,134,Renew,1,1.65,2,247.2,105,78.5,11.28,6.1,Ya
2775,62,NotRenew,1,3.56,0,218.4,93,93.6,11.84,13.2,Ya
2776,120,Renew,1,2.43,1,227.5,81,83.3,11.75,9,Tidak
2777,130,Renew,1,2,0,185,117,73,12.48,7.4,Tidak
2778,20,Renew,0,0,2,186.8,89,54,12.67,12.3,Tidak
2779,68,Renew,0,0,1,158.8,119,45,10.59,10.3,Tidak
2780,112,Renew,0,0,0,208.7,150,54,10.64,8.5,Tidak
2781,77,Renew,0,0,3,185.9,95,50,10.6,11.3,Tidak
2782,109,Renew,0,0,2,222.5,74,53,8.49,9,Tidak
2783,108,Renew,0,0,3,201.1,101,49,8.54,11.6,Tidak
2784,79,Renew,1,2.46,1,167.9,114,74.6,12.19,9.1,Tidak
2785,119,Renew,0,0.21,3,239.1,88,64.1,12.18,10.9,Ya
2786,38,Renew,0,0.42,5,175.7,109,52.2,10.59,9.2,Ya
2787,109,Renew,1,2.43,6,111.2,90,66.3,13.18,9,Ya
2788,78,Renew,0,0,1,87.7,74,34,10.74,10.8,Tidak
2789,134,Renew,0,0,0,244.1,99,63,12.35,7.2,Tidak
2790,47,Renew,1,2.08,2,165,89,59.8,6.37,7.7,Tidak
2791,59,Renew,1,2.46,0,127.4,110,55.6,5.17,9.1,Tidak
2792,151,Renew,0,0,0,194.8,106,58,14.64,5.5,Tidak
2793,129,Renew,0,0,1,54.7,131,32,12.81,11.1,Tidak
2794,107,Renew,1,3.89,2,283.4,104,106.9,11.21,14.4,Tidak
2795,137,NotRenew,0,0.21,0,258,112,67.1,12.33,10.9,Ya
2796,76,Renew,0,0.38,1,90.5,142,37.8,10.59,9.3,Tidak
2797,24,Renew,0,0,0,235.6,132,50,5.8,16.2,Tidak
2798,169,Renew,0,0,2,142.5,82,44,11.57,10,Tidak
2799,30,Renew,0,0,1,54,68,25,8.97,10.2,Tidak
2800,70,Renew,0,0,3,214.8,87,48,6.55,9.4,Tidak
2801,52,NotRenew,0,0,0,251.4,118,60,9.83,11,Ya
2802,3,Renew,0,0,4,139,99,45,12.54,6.1,Tidak
2803,38,Renew,0,0,2,117.3,114,38,10.44,14.4,Tidak
2804,104,Renew,0,0,3,264,108,57,6.61,10.6,Tidak
2805,27,Renew,0,0,1,82.6,105,32,10.2,9.1,Tidak
2806,166,NotRenew,1,3.08,1,175.8,126,82.8,12.68,11.4,Tidak
2807,13,Renew,0,0,2,220.4,100,56,10.56,13.6,Tidak
2808,52,Renew,0,0,2,217,104,50,7.62,11.8,Tidak
2809,114,Renew,1,3.13,1,129,77,78.3,14.5,11.6,Tidak
2810,156,Renew,0,0.42,1,150.5,106,43.2,7.65,3.5,Tidak
2811,90,Renew,1,3,0,193.3,66,86,13.17,11.1,Tidak
2812,62,Renew,0,0,2,189.5,122,42,5.19,10.8,Tidak
2813,82,Renew,1,2.97,2,137.8,95,73.7,11.78,11,Tidak
2814,52,Renew,0,0,3,129.3,80,35,7.14,12.3,Tidak
2815,146,Renew,0,0,1,115.6,77,38,10.68,10.7,Tidak
2816,120,Renew,1,1.94,2,221.9,114,79.4,12.74,7.2,Tidak
2817,130,Renew,0,0,1,263.7,113,61,9.33,18.3,Ya
2818,90,Renew,0,0.24,1,61.3,91,29.4,9.72,11.4,Tidak
2819,147,NotRenew,0,0,1,183.8,113,46,8.24,10.1,Tidak
2820,159,Renew,0,0,0,167.4,68,41,7.19,10.3,Ya
2821,74,Renew,1,3.56,4,154.1,122,78.6,9.77,13.2,Tidak
2822,130,Renew,0,0.32,0,252,101,61.2,8.51,5.7,Tidak
2823,155,NotRenew,0,0,0,163.1,94,53,14.59,11.2,Tidak
2824,87,Renew,0,0,2,198.3,80,50,9.35,16.6,Tidak
2825,81,Renew,0,0,0,324.7,48,76,11.82,13.1,Ya
2826,99,Renew,0,0,2,128.3,78,41,10.77,14.3,Tidak
2827,131,Renew,0,0,2,187.9,110,49,10.03,10.2,Tidak
2828,89,Renew,0,0,5,129.2,71,41,10.71,10.3,Ya
2829,123,NotRenew,0,0,4,125.5,106,33,6.45,6.3,Ya
2830,130,Renew,1,3.4,1,257.2,108,97,11.22,12.6,Tidak
2831,99,Renew,0,0,1,124.6,90,34,7.32,10.5,Tidak
2832,36,Renew,0,0,1,175.1,144,49,10.85,9.9,Tidak
2833,87,Renew,0,0,3,124.3,91,36,8.67,7.5,Tidak
2834,139,Renew,0,0,2,271.6,130,60,7.8,11.6,Tidak
2835,189,Renew,0,0,1,219.9,80,50,7.17,11.7,Tidak
2836,96,Renew,1,2.81,3,183.3,115,77.1,10.07,10.4,Tidak
2837,112,Renew,0,0,2,101.1,119,36,10.72,10.3,Tidak
2838,75,Renew,0,0,1,203.3,70,55,11.45,14.3,Tidak
2839,178,Renew,1,2.84,2,175.4,88,74.4,9.5,10.5,Tidak
2840,112,Renew,0,0.28,2,266,97,66.8,10.73,14.2,Ya
2841,108,Renew,1,2.92,0,171.6,110,70.2,6.81,10.8,Tidak
2842,100,Renew,0,0,0,78.7,98,33,11.28,14,Tidak
2843,121,Renew,1,2.54,0,211.9,110,80.4,10.76,9.4,Tidak
2844,116,Renew,0,0.16,1,63.7,101,29.6,9.79,10,Tidak
2845,161,Renew,0,0,1,173.4,100,48,10.69,11.5,Tidak
2846,19,NotRenew,0,0,0,237.7,98,59,10.36,4.5,Tidak
2847,104,Renew,0,0,1,225.9,123,53,8.14,10.1,Tidak
2848,119,NotRenew,1,3.29,0,173,101,80.9,10.47,12.2,Tidak
2849,125,Renew,0,0,0,224.9,102,51,7.19,8,Tidak
2850,156,Renew,0,0,1,237.7,122,56,9.08,7.7,Tidak
2851,109,Renew,0,0,2,137,128,42,10.85,10,Tidak
2852,95,Renew,0,0,2,142.5,109,40,8.81,8.2,Tidak
2853,90,Renew,0,0,1,142.4,126,35,6.31,4.6,Tidak
2854,105,Renew,1,2.35,2,147,112,65.5,9.87,8.7,Tidak
2855,101,Renew,0,0,1,220.3,124,54,9.43,10.6,Tidak
2856,95,Renew,0,0,1,149.2,96,48,13.04,8.1,Tidak
2857,123,Renew,0,0.24,0,204.4,88,49.4,6.88,10,Tidak
2858,160,Renew,0,0.17,1,216.8,77,56.7,10.37,5.6,Tidak
2859,141,Renew,1,2,1,308,123,94,12.39,7.4,Tidak
2860,87,Renew,0,0,0,58,125,16,3.38,11.5,Tidak
2861,81,Renew,0,0,2,173.2,80,50,11.81,11.8,Tidak
2862,75,Renew,1,3.54,4,210.3,90,92.4,12.09,13.1,Tidak
2863,126,Renew,1,3.27,0,58.9,125,68.7,15.28,12.1,Tidak
2864,28,Renew,0,0,3,236.8,102,55,8.36,9.7,Tidak
2865,153,Renew,0,0.33,0,228.9,102,56.3,8.04,12.5,Tidak
2866,97,Renew,1,2.32,2,90,87,62.2,13.82,8.6,Ya
2867,115,Renew,0,0,2,146.7,128,34,5.31,11.1,Tidak
2868,95,Renew,0,0,1,237.3,83,54,7.7,11.2,Tidak
2869,17,NotRenew,0,0.36,0,162.8,118,51.6,11.48,13.6,Ya
2870,105,Renew,1,2.4,1,186.9,114,78,12.82,8.9,Tidak
2871,121,Renew,0,0,2,86.1,100,37,12.99,9.1,Tidak
2872,125,Renew,0,0,2,212.3,89,55,10.77,11.3,Tidak
2873,124,Renew,0,0,2,151,98,36,6.03,9.2,Tidak
2874,35,Renew,0,0,2,158.6,67,39,6.52,6.9,Tidak
2875,134,Renew,0,0,0,296,93,70,11.32,12.3,Ya
2876,123,Renew,1,1.78,3,212.3,77,75.8,12.58,6.6,Tidak
2877,124,Renew,0,0,3,234.4,61,56,8.97,10.4,Tidak
2878,133,Renew,0,0,2,176.8,92,46,9.38,6.5,Tidak
2879,185,Renew,1,2.59,0,157.3,123,74.9,12.89,9.6,Tidak
2880,1,Renew,1,2.7,1,146.6,68,67,8.64,10,Tidak
2881,107,Renew,0,0,1,260.5,108,53,5.12,9.8,Tidak
2882,91,Renew,1,1.67,1,146.1,98,65.7,13.87,6.2,Tidak
2883,178,NotRenew,0,0,2,124.5,134,34,7.06,11.4,Ya
2884,123,Renew,0,0.2,1,209.4,49,58,11.87,9.8,Tidak
2885,170,Renew,0,0,1,285.7,44,63,8.38,8.7,Ya
2886,135,Renew,0,0,1,190.9,44,47,8.07,8.4,Tidak
2887,85,Renew,0,0,1,144.4,88,48,13.23,9.9,Tidak
2888,134,Renew,1,3,2,208.8,130,77,6.65,11.1,Tidak
2889,148,Renew,1,2.94,1,77.6,141,60.4,10.35,10.9,Tidak
2890,93,Renew,0,0.24,1,271.1,101,69.4,11.87,8.4,Ya
2891,138,Renew,0,0,0,240.8,104,54,7.23,11.6,Tidak
2892,159,Renew,0,0,0,114.8,98,36,9.63,12.2,Tidak
2893,103,Renew,1,3.19,1,138.8,80,67.9,7.1,11.8,Tidak
2894,150,Renew,1,1.94,0,209.8,112,68.4,7.75,7.2,Tidak
2895,37,Renew,0,0.32,3,134.9,98,48.2,12.42,14.7,Tidak
2896,33,NotRenew,0,0,0,164,99,41,7.66,6.4,Tidak
2897,55,Renew,0,0,1,245.5,130,59,9.64,9.1,Tidak
2898,134,Renew,1,4.48,0,80.3,94,75.8,10,16.6,Tidak
2899,107,Renew,0,0,2,90.7,90,34,10.38,5.6,Tidak
2900,80,Renew,1,1.03,1,190.3,115,65.3,12.83,3.8,Tidak
2901,78,Renew,0,0,1,108.6,108,37,10.5,7.9,Ya
2902,85,Renew,1,2.51,4,89.8,88,61.1,11.66,9.3,Ya
2903,61,Renew,1,2.7,2,252.4,106,86,9.39,10,Tidak
2904,97,Renew,1,1.81,5,183.4,94,73.1,13.46,6.7,Tidak
2905,136,NotRenew,0,0,2,183.4,103,44,7.1,10.4,Tidak
2906,135,Renew,0,0.32,3,155.2,100,41.2,6.8,3.8,Tidak
2907,87,Renew,1,0,1,165.8,122,45,9.35,0,Tidak
2908,165,Renew,0,0,0,209.4,67,59,13.69,12.8,Tidak
2909,148,Renew,0,0,2,279.3,104,65,10.08,7.9,Ya
2910,99,Renew,0,0,2,174.1,102,39,4.96,7.7,Tidak
2911,123,Renew,0,0,2,175.7,78,46,9.23,9.1,Tidak
2912,127,NotRenew,0,0.3,1,256.5,87,66,11.11,13,Tidak
2913,151,Renew,0,0,0,170.2,89,45,9.38,4.3,Tidak
2914,185,Renew,0,0.19,1,139.6,92,46.9,12.51,10.8,Tidak
2915,65,Renew,1,3.38,4,208.8,119,81.8,7.11,12.5,Tidak
2916,58,Renew,0,0,4,210.1,126,57,12.45,14.4,Tidak
2917,104,Renew,0,0.3,2,113.6,87,36,7.93,10.5,Tidak
2918,44,Renew,0,0,0,202.6,89,49,8.15,8.3,Tidak
2919,58,Renew,0,0,4,174.4,112,53,13.29,0,Tidak
2920,108,Renew,0,0,0,210.6,117,50,8.21,9.4,Tidak
2921,132,Renew,0,0,1,121.5,88,43,12.65,10.7,Tidak
2922,80,Renew,0,0.35,2,127.8,67,41.5,9.08,15.9,Tidak
2923,162,Renew,0,0,2,135.2,98,44,12.1,10.2,Tidak
2924,110,Renew,0,0,2,99.4,62,41,13.75,16.7,Tidak
2925,96,Renew,0,0,1,276.9,105,69,12.35,10.3,Ya
2926,168,Renew,0,0,2,163.4,134,49,12.01,11.6,Ya
2927,72,Renew,0,0,4,287.4,116,69,11.77,5,Ya
2928,125,Renew,1,2.75,1,120.5,104,67.5,11.39,10.2,Tidak
2929,170,Renew,0,0,2,184.1,106,49,10.25,9.8,Tidak
2930,71,Renew,0,0.32,3,185,84,55.2,11.63,14.9,Tidak
2931,124,Renew,0,0,1,160.9,109,40,7.21,12.9,Tidak
2932,68,Renew,0,0,2,207.6,68,57,12.58,10.9,Tidak
2933,97,Renew,0,0,1,209.2,134,36,0,11.8,Tidak
2934,98,NotRenew,0,0,1,158.4,71,53,15.33,2.1,Tidak
2935,24,Renew,0,0,2,149,73,37,6.55,8.6,Ya
2936,136,Renew,0,0.16,0,204.5,63,54.6,10.44,9.8,Tidak
2937,44,Renew,0,0,0,288.8,86,65,8.8,9.5,Ya
2938,96,Renew,1,3.62,0,108.6,90,72.2,10.32,13.4,Tidak
2939,31,Renew,0,0.19,1,97.5,129,40.9,13.02,7,Tidak
2940,72,Renew,0,0,0,166.5,102,51,13.05,13.3,Tidak
2941,24,Renew,0,0,1,156.2,104,35,4.5,7.3,Tidak
2942,112,Renew,1,3.11,4,225.2,89,92.1,12.84,11.5,Tidak
2943,117,NotRenew,0,0,1,287.4,118,71,12.98,10,Ya
2944,137,Renew,1,2.11,0,175.3,96,72.1,12.07,7.8,Tidak
2945,136,Renew,0,0,0,102.1,75,37,10.98,9.8,Tidak
2946,95,Renew,0,0,0,157.9,103,49,12.98,14,Tidak
2947,82,Renew,1,1.11,1,146.5,73,57.1,12.32,4.1,Tidak
2948,145,Renew,0,0,1,245.8,116,67,14.34,9,Ya
2949,56,NotRenew,0,0,1,177.7,114,49,10.78,10.5,Tidak
2950,155,NotRenew,0,0,2,250.8,146,56,7.63,10,Tidak
2951,133,Renew,0,0,0,117.8,100,37,9.96,11.8,Ya
2952,53,Renew,0,0,2,119.7,113,37,9.49,12.9,Tidak
2953,123,Renew,0,0,5,242.2,87,61,11.31,8.2,Ya
2954,136,Renew,0,0,7,163.4,83,49,12.47,9.8,Tidak
2955,57,Renew,0,0,3,161,113,46,10.4,8.4,Tidak
2956,62,Renew,0,0,1,128.7,111,37,8.48,10.3,Tidak
2957,112,Renew,0,0,1,81.6,94,37,13.41,8.6,Tidak
2958,55,Renew,1,1.97,1,207.7,91,72.7,9.99,7.3,Tidak
2959,95,Renew,0,0,6,128.6,115,41,10.81,6.3,Ya
2960,125,Renew,0,0,1,233.3,65,58,10.49,9.1,Tidak
2961,1,Renew,0,0,5,182.1,106,43,6.75,10,Ya
2962,98,Renew,1,2.16,6,168,81,64.6,8.16,8,Ya
2963,105,Renew,0,0,1,251.6,88,58,8.76,5.4,Tidak
2964,113,Renew,1,3.13,0,183.8,102,78.3,9.17,11.6,Tidak
2965,99,Renew,0,0,3,256.4,44,62,10.73,7.9,Ya
2966,103,Renew,0,0,1,180.2,134,39,4.89,8.4,Tidak
2967,177,Renew,0,0,1,227.8,81,53,8.09,8,Tidak
2968,149,Renew,1,2.75,0,147.8,132,76.5,13.84,10.2,Tidak
2969,160,Renew,0,0,1,234.9,136,63,13.54,13.9,Ya
2970,116,Renew,0,0,2,110.9,54,37,10.67,7.9,Tidak
2971,90,Renew,1,1.73,1,124.5,94,58.3,11.59,6.4,Tidak
2972,148,NotRenew,0,0.21,0,233.5,81,58.1,9.39,9.6,Ya
2973,147,Renew,1,2.73,2,197.3,134,73.3,7.06,10.1,Ya
2974,95,Renew,0,0,0,58.2,96,28,10.11,10.4,Tidak
2975,201,Renew,0,0.24,1,212.7,72,58.4,11.26,7,Tidak
2976,80,Renew,0,0,0,151.5,89,37,6.59,11.8,Tidak
2977,122,NotRenew,0,0,1,146.3,117,44,10.94,11.5,Tidak
2978,132,Renew,0,0,0,195.1,100,46,7.44,6.7,Tidak
2979,83,Renew,0,0,1,208.9,71,54,10.74,13,Tidak
2980,99,Renew,0,0.12,7,135.7,107,42.2,10.42,8.8,Ya
2981,84,Renew,0,0,3,225.9,86,62,13.78,14.3,Ya
2982,46,Renew,0,0.3,1,122.2,67,38,8.36,9.7,Tidak
2983,87,Renew,0,0,2,153.3,106,46,11.23,8.9,Tidak
2984,150,Renew,0,0,1,214,117,53,9.62,7.9,Tidak
2985,73,Renew,0,0.43,1,194.8,112,52.3,8.36,10.8,Tidak
2986,7,Renew,0,0,3,206.7,87,60,14.06,11,Tidak
2987,89,Renew,1,2.84,2,188,105,73.4,7.57,10.5,Tidak
2988,131,NotRenew,0,0.34,3,122.3,83,34.4,5.94,13.7,Ya
2989,105,Renew,0,0,3,259.3,96,59,8.76,12,Tidak
2990,108,NotRenew,0,0.38,2,115.1,114,41.8,10.57,13.8,Ya
2991,47,Renew,1,2.24,1,172.9,109,64.4,6.88,8.3,Tidak
2992,101,NotRenew,0,0,1,156.4,116,38,6.52,7.3,Tidak
2993,182,Renew,1,3.13,1,128.1,104,65.3,7.17,11.6,Tidak
2994,161,Renew,0,0,1,196.6,73,48,8.51,12.5,Tidak
2995,128,Renew,0,0,1,227.9,130,65,15.13,5.5,Ya
2996,69,Renew,1,3.56,2,194.9,63,85.6,9.58,13.2,Tidak
2997,113,Renew,1,3.59,1,44.9,63,55.9,6.71,13.3,Tidak
2998,87,Renew,1,2.11,0,262.8,114,85.1,10.79,7.8,Tidak
2999,71,Renew,0,0.21,0,211.2,70,60.1,12.64,12.3,Tidak
3000,76,Renew,0,0,1,204,69,54,11.26,9.6,Tidak
3001,87,Renew,0,0.42,3,223.2,109,53.2,6.38,14.5,Tidak
3002,117,Renew,0,0.39,1,119,82,40.9,9.38,11.5,Tidak
